102479.08
102479.47
102479.47
102479.92
102480.75
102480.75
102478.97
102476.75
102476.75
102478.63
102476.85
102476.85
102476.64
102477.68
102477.68
102481.35
102479.13
102479.13
102479.08
102480.25
102480.25
102479.53
102480.53
102480.53
102476.52
102480.25
102480.25
102477.85
102476.95
102476.95
102479.64
102479.03
102479.03
102479.08
102479.46
102479.46
102480.97
102479.81
102479.81
102480.14
102477.08
102477.08
102477.91
102479.75
102479.75
102479.25
102476.97
102476.97
102477.97
102479.13
102479.13
102479.25
102475.86
102475.86
102478.80
102478.19
102478.19
102474.57
102465.35
102465.35
102507.30
102567.78
102567.78
102623.94
103549.72
103549.72
113774.69
98009.19
98009.19
99755.31
100781.64
100781.64
101331.55
101738.42
101738.42
101985.49
102157.32
102157.32
102317.15
102391.14
102391.14
102384.42
102466.23
102466.23
102562.61
102600.89
102600.89
103452.96
110902.27
110902.27
108904.87
100300.77
100300.77
98302.52
99585.27
99585.27
100629.48
101259.77
101259.77
101695.58
101963.19
101963.19
102142.47
102249.65
102249.65
102324.10
102366.72
102366.72
102384.30
102403.96
102403.96
102402.99
102405.57
102405.57
102392.65
102411.35
102410.57
102429.38
102441.07
102441.07
102458.49
102458.49
102463.72
102471.22
102471.22
102467.61
102473.46
102473.46
102494.83
102754.07
102754.07
109725.24
117273.52
117273.52
116726.22
114543.13
114543.13
113644.27
111840.82
111840.82
109995.97
100941.28
100941.28
82607.58
82270.55
82270.55
86738.14
90196.75
90196.75
92972.66
95242.71
95242.71
97078.93
98497.60
98497.60
99590.93
100389.35
100389.35
100969.89
101374.08
101374.08
101666.07
101865.26
101865.26
102007.97
102120.95
102120.95
102192.84
102255.89
102255.89
102295.49
102270.37
102270.37
102285.47
102328.90
102328.90
102405.92
102439.32
102439.32
102470.60
102498.92
102498.92
102491.03
102480.75
102480.75
102499.71
102508.19
102508.19
102499.38
102814.86
102814.86
115367.36
116365.13
116365.13
94605.24
95668.42
95668.42
97910.03
99441.00
99441.00
100495.23
101190.66
101190.66
101620.67
101902.58
101902.58
102073.67
102223.58
102223.58
102303.96
102326.80
102326.80
102354.84
102393.44
102393.44
102422.41
102446.05
102446.05
102449.36
102465.20
102465.20
102467.74
102478.97
102478.97
102464.80
102537.04
102537.04
111642.64
116255.30
116255.30
95043.54
96403.32
96403.32
98469.20
99852.85
99852.85
100784.80
101385.39
101385.39
101765.92
101990.44
101990.44
102145.33
102228.30
102228.30
102341.14
102318.39
102318.39
102315.77
102333.07
102333.07
102344.49
102366.58
102366.58
102414.78
102478.71
102478.71
102714.19
113744.91
113744.91
99058.10
101050.10
101050.10
109023.42
98490.69
98490.69
100747.63
106189.36
106189.36
99128.94
100369.97
100369.97
101153.89
101647.93
101647.93
101951.00
102164.91
102164.91
102261.74
102345.32
102345.32
102401.81
102446.82
102446.82
102460.30
102526.05
102526.05
102731.50
103585.82
103585.82
105655.57
107558.86
107558.86
107603.77
107488.03
107488.03
107449.80
107039.13
107039.13
106168.33
105573.70
105573.70
90580.46
92552.91
92552.91
95450.90
97554.94
97554.94
99034.17
100024.03
100024.03
100763.69
101275.07
101275.07
101625.35
101863.81
101863.81
102025.83
102141.85
102141.85
102223.98
102281.68
102281.68
102325.66
102359.55
102359.55
102386.99
102401.63
102401.63
102418.92
102428.21
102428.21
102438.97
102447.21
102447.21
102454.33
102458.07
102458.07
102463.00
102466.85
102466.85
102467.63
102470.30
102470.30
102468.70
102471.58
102471.58
102471.36
102474.88
102474.88
102472.42
102474.97
102474.97
102475.09
